Ticker,Entry_Time,Entry_Price,Exit_Time,Exit_Price,PnL_Dollars,Exit_Reason
AXP,2023-08-14 09:45:00-04:00,158.75,2023-08-14 10:25:00-04:00,159.71,11.63,Take Profit
AXP,2023-12-20 14:45:00-05:00,178.55,2023-12-20 14:50:00-05:00,177.86,-8.22,Stop Loss
AXP,2024-04-11 10:10:00-04:00,210.44,2024-04-11 10:55:00-04:00,212.09,15.34,Take Profit
AXP,2024-04-22 09:45:00-04:00,224.23,2024-04-22 12:10:00-04:00,226.72,21.85,Take Profit
AXP,2024-06-03 10:45:00-04:00,231.11,2024-06-03 12:20:00-04:00,229.31,-15.96,Stop Loss
AXP,2024-06-20 10:40:00-04:00,222.04,2024-06-20 11:50:00-04:00,223.43,12.12,Take Profit
AXP,2024-08-29 14:35:00-04:00,253.84,2024-08-29 16:00:00-04:00,255.0,8.82,EOD Close
AXP,2024-09-06 10:20:00-04:00,243.91,2024-09-06 10:55:00-04:00,241.94,-16.5,Stop Loss
AXP,2024-09-30 14:15:00-04:00,263.56,2024-09-30 15:15:00-04:00,264.79,9.05,Take Profit
AXP,2024-10-01 10:05:00-04:00,262.22,2024-10-01 11:30:00-04:00,264.74,18.88,Take Profit
AXP,2024-10-03 09:45:00-04:00,263.01,2024-10-03 10:00:00-04:00,264.97,14.59,Take Profit
AXP,2024-12-09 10:20:00-05:00,296.08,2024-12-09 10:45:00-05:00,294.21,-12.92,Stop Loss
AXP,2025-01-07 10:05:00-05:00,293.6,2025-01-07 10:55:00-05:00,297.08,23.45,Take Profit
AXP,2025-01-28 09:45:00-05:00,306.73,2025-01-28 10:35:00-05:00,310.55,24.66,Take Profit
AXP,2025-02-18 14:05:00-05:00,306.13,2025-02-18 14:15:00-05:00,305.01,-7.61,Stop Loss
AXP,2025-02-19 09:50:00-05:00,305.27,2025-02-19 10:35:00-05:00,303.77,-10.08,Stop Loss
AXP,2025-03-18 09:45:00-04:00,258.05,2025-03-18 12:45:00-04:00,258.26,1.32,Time Stop
AXP,2025-04-29 10:20:00-04:00,260.02,2025-04-29 10:35:00-04:00,261.46,10.81,Take Profit
AXP,2025-05-07 14:05:00-04:00,271.6,2025-05-07 15:40:00-04:00,274.0,17.35,Take Profit
AXP,2025-05-20 14:25:00-04:00,291.96,2025-05-20 15:55:00-04:00,293.1,7.51,Take Profit
AXP,2025-06-02 09:45:00-04:00,288.23,2025-06-02 11:45:00-04:00,290.7,16.89,Take Profit
AXP,2025-06-11 14:15:00-04:00,297.01,2025-06-11 15:45:00-04:00,295.56,-10.03,Stop Loss
AXP,2025-06-27 14:10:00-04:00,313.28,2025-06-27 16:00:00-04:00,313.89,3.64,EOD Close
AXP,2025-07-21 09:50:00-04:00,303.35,2025-07-21 11:45:00-04:00,305.35,12.94,Take Profit
AXP,2025-07-30 14:45:00-04:00,302.47,2025-07-30 14:55:00-04:00,301.52,-6.55,Stop Loss
AXP,2025-09-03 10:00:00-04:00,324.89,2025-09-03 10:10:00-04:00,322.92,-12.4,Stop Loss
AXP,2025-09-05 10:30:00-04:00,325.61,2025-09-05 10:45:00-04:00,323.86,-10.98,Stop Loss
AXP,2025-09-30 10:05:00-04:00,333.0,2025-09-30 12:45:00-04:00,329.1,-23.68,Stop Loss
AXP,2025-10-08 09:50:00-04:00,321.73,2025-10-08 10:10:00-04:00,324.45,16.63,Take Profit
AXP,2025-11-10 09:55:00-05:00,362.75,2025-11-10 12:55:00-05:00,365.75,16.32,Time Stop
AXP,2025-12-17 10:55:00-05:00,376.34,2025-12-17 13:55:00-05:00,374.95,-7.6,Time Stop
AXP,2026-01-12 10:15:00-05:00,354.99,2026-01-12 10:55:00-05:00,358.37,18.81,Take Profit
AXP,2026-02-11 10:15:00-05:00,356.11,2026-02-11 13:15:00-05:00,354.31,-10.33,Time Stop
AXP,2026-02-12 10:45:00-05:00,351.21,2026-02-12 10:55:00-05:00,348.56,-15.33,Stop Loss
AXP,2026-02-12 11:00:00-05:00,346.31,2026-02-12 12:25:00-05:00,341.02,-30.78,Stop Loss
AXP,2026-04-01 09:45:00-04:00,299.53,2026-04-01 10:50:00-04:00,303.25,24.54,Take Profit
V,2021-06-18 14:55:00-04:00,222.52,2021-06-18 15:20:00-04:00,223.34,7.04,Take Profit
V,2021-08-03 09:50:00-04:00,229.12,2021-08-03 10:45:00-04:00,227.25,-16.69,Stop Loss
V,2021-08-11 09:55:00-04:00,227.59,2021-08-11 12:55:00-04:00,227.1,-4.66,Time Stop
V,2021-11-11 09:45:00-05:00,204.62,2021-11-11 12:45:00-05:00,204.58,-0.78,Time Stop
V,2021-11-29 09:45:00-05:00,190.53,2021-11-29 12:45:00-05:00,191.76,12.49,Time Stop
V,2021-12-16 14:50:00-05:00,205.97,2021-12-16 15:05:00-05:00,206.95,9.08,Take Profit
V,2022-01-11 09:50:00-05:00,202.71,2022-01-11 10:15:00-05:00,204.65,18.74,Take Profit
V,2022-02-14 14:00:00-05:00,217.15,2022-02-14 16:00:00-05:00,218.53,12.34,EOD Close
V,2022-02-17 09:50:00-05:00,219.91,2022-02-17 12:50:00-05:00,218.59,-12.37,Time Stop
V,2022-03-03 15:00:00-05:00,201.23,2022-03-03 16:00:00-05:00,200.97,-2.98,EOD Close
V,2022-08-11 14:50:00-04:00,205.73,2022-08-11 16:00:00-04:00,205.59,-1.75,EOD Close
V,2022-08-19 15:00:00-04:00,206.85,2022-08-19 15:10:00-04:00,207.49,5.83,Take Profit
V,2022-09-13 15:00:00-04:00,195.85,2022-09-13 15:10:00-04:00,195.22,-6.88,Stop Loss
V,2022-10-11 14:55:00-04:00,174.44,2022-10-11 16:00:00-04:00,174.37,-1.26,EOD Close
V,2022-12-07 09:45:00-05:00,201.4,2022-12-07 12:45:00-05:00,202.29,8.44,Time Stop
V,2022-12-14 14:05:00-05:00,208.17,2022-12-14 14:30:00-05:00,206.82,-13.37,Stop Loss
V,2023-01-09 14:05:00-05:00,214.74,2023-01-09 15:10:00-05:00,213.94,-7.8,Stop Loss
V,2023-04-12 14:30:00-04:00,222.92,2023-04-12 15:45:00-04:00,222.23,-6.52,Stop Loss
V,2023-05-11 09:45:00-04:00,223.74,2023-05-11 11:25:00-04:00,225.4,14.47,Take Profit
V,2023-06-05 14:30:00-04:00,222.06,2023-06-05 16:00:00-04:00,222.11,0.09,EOD Close
V,2023-06-08 09:45:00-04:00,218.38,2023-06-08 10:45:00-04:00,219.91,13.66,Take Profit
V,2023-08-04 14:20:00-04:00,235.14,2023-08-04 15:50:00-04:00,234.21,-8.24,Stop Loss
V,2024-02-12 14:15:00-05:00,270.89,2024-02-12 16:00:00-05:00,271.01,0.59,EOD Close
V,2024-04-04 14:05:00-04:00,273.17,2024-04-04 14:25:00-04:00,272.45,-5.58,Stop Loss
V,2024-07-23 09:50:00-04:00,262.26,2024-07-23 12:20:00-04:00,261.28,-7.78,Stop Loss
V,2024-09-19 10:40:00-04:00,280.63,2024-09-19 13:40:00-04:00,283.2,18.03,Time Stop
V,2024-09-20 14:05:00-04:00,280.88,2024-09-20 15:35:00-04:00,281.93,7.16,Take Profit
V,2024-10-29 14:50:00-04:00,279.06,2024-10-29 16:00:00-04:00,279.9,5.73,EOD Close
V,2024-12-03 09:45:00-05:00,310.31,2024-12-03 12:45:00-05:00,311.88,9.86,Time Stop
V,2025-03-25 09:45:00-04:00,339.29,2025-03-25 10:35:00-04:00,341.36,11.95,Take Profit
V,2025-05-07 14:05:00-04:00,345.05,2025-05-07 14:35:00-04:00,347.13,11.83,Take Profit
V,2025-06-11 14:10:00-04:00,370.77,2025-06-11 15:30:00-04:00,369.62,-6.42,Stop Loss
V,2025-06-13 14:25:00-04:00,347.93,2025-06-13 15:10:00-04:00,349.94,11.31,Take Profit
V,2025-06-20 09:55:00-04:00,335.53,2025-06-20 12:55:00-04:00,337.36,10.67,Time Stop
V,2025-08-07 10:15:00-04:00,336.45,2025-08-07 11:00:00-04:00,334.79,-10.08,Stop Loss
V,2025-08-28 14:05:00-04:00,348.41,2025-08-28 14:10:00-04:00,347.88,-3.28,Stop Loss
V,2025-08-28 14:15:00-04:00,347.84,2025-08-28 15:45:00-04:00,348.88,5.75,Take Profit
V,2025-11-12 14:50:00-05:00,339.3,2025-11-12 16:00:00-05:00,338.19,-6.78,EOD Close
V,2025-12-08 09:45:00-05:00,327.67,2025-12-08 11:15:00-05:00,325.13,-15.73,Stop Loss
V,2025-12-31 15:00:00-05:00,350.97,2025-12-31 15:45:00-05:00,350.41,-3.4,Stop Loss
V,2026-01-29 09:45:00-05:00,324.02,2026-01-29 11:30:00-05:00,328.11,25.0,Take Profit
V,2026-04-01 14:20:00-04:00,298.08,2026-04-01 16:00:00-04:00,298.71,3.96,EOD Close
CAT,2021-04-29 09:45:00-04:00,209.07,2021-04-29 10:35:00-04:00,205.07,-38.63,Stop Loss
CAT,2021-05-05 10:00:00-04:00,212.94,2021-05-05 10:50:00-04:00,214.15,10.95,Take Profit
CAT,2021-06-07 09:50:00-04:00,222.29,2021-06-07 10:00:00-04:00,221.58,-6.77,Stop Loss
CAT,2021-07-16 10:20:00-04:00,192.07,2021-07-16 13:20:00-04:00,191.99,-1.25,Time Stop
CAT,2021-07-28 10:10:00-04:00,191.74,2021-07-28 10:55:00-04:00,193.05,13.2,Take Profit
CAT,2021-08-13 09:50:00-04:00,201.2,2021-08-13 10:55:00-04:00,202.54,12.9,Take Profit
CAT,2021-09-03 14:40:00-04:00,194.41,2021-09-03 15:25:00-04:00,194.03,-4.29,Stop Loss
CAT,2021-11-08 09:55:00-05:00,196.15,2021-11-08 12:55:00-05:00,196.59,4.08,Time Stop
CAT,2021-11-15 10:00:00-05:00,192.48,2021-11-15 13:00:00-05:00,192.45,-0.73,Time Stop
CAT,2021-11-18 10:10:00-05:00,186.25,2021-11-18 13:10:00-05:00,186.85,6.01,Time Stop
CAT,2021-11-29 09:45:00-05:00,182.34,2021-11-29 10:25:00-05:00,180.32,-22.61,Stop Loss
CAT,2021-12-15 09:45:00-05:00,184.68,2021-12-15 12:45:00-05:00,185.67,10.29,Time Stop
CAT,2022-01-19 09:45:00-05:00,210.04,2022-01-19 10:20:00-05:00,207.56,-24.0,Stop Loss
CAT,2022-01-28 14:30:00-05:00,183.46,2022-01-28 15:35:00-05:00,185.73,24.35,Take Profit
CAT,2022-02-08 14:35:00-05:00,186.51,2022-02-08 15:30:00-05:00,187.41,9.23,Take Profit
CAT,2022-02-14 14:00:00-05:00,184.71,2022-02-14 15:10:00-05:00,185.95,12.98,Take Profit
CAT,2022-03-15 09:45:00-04:00,197.03,2022-03-15 10:40:00-04:00,199.52,24.85,Take Profit
CAT,2022-05-03 14:15:00-04:00,198.29,2022-05-03 14:55:00-04:00,200.06,17.42,Take Profit
CAT,2022-06-09 15:00:00-04:00,210.65,2022-06-09 15:45:00-04:00,209.6,-10.38,Stop Loss
CAT,2022-06-17 10:30:00-04:00,179.29,2022-06-17 13:30:00-04:00,181.19,20.75,Time Stop
CAT,2022-08-09 14:20:00-04:00,175.33,2022-08-09 15:05:00-04:00,174.65,-8.21,Stop Loss
CAT,2022-12-14 14:05:00-05:00,222.25,2022-12-14 15:10:00-05:00,224.48,19.73,Take Profit
CAT,2022-12-28 09:55:00-05:00,228.81,2022-12-28 10:30:00-05:00,227.7,-10.01,Stop Loss
CAT,2023-01-11 10:20:00-05:00,235.54,2023-01-11 11:00:00-05:00,234.34,-10.49,Stop Loss
CAT,2023-01-23 14:45:00-05:00,238.88,2023-01-23 15:50:00-05:00,240.39,12.27,Take Profit
CAT,2023-03-07 10:05:00-05:00,239.2,2023-03-07 12:10:00-05:00,237.63,-13.42,Stop Loss
CAT,2023-04-03 11:10:00-04:00,218.06,2023-04-03 14:10:00-04:00,219.15,9.63,Time Stop
CAT,2023-04-26 14:15:00-04:00,208.25,2023-04-26 14:50:00-04:00,207.46,-7.99,Stop Loss
CAT,2023-06-23 15:00:00-04:00,223.74,2023-06-23 15:50:00-04:00,224.53,6.7,Take Profit
CAT,2023-07-25 14:55:00-04:00,252.15,2023-07-25 16:00:00-04:00,252.18,-0.08,EOD Close
CAT,2023-08-14 09:45:00-04:00,272.0,2023-08-14 12:45:00-04:00,272.47,3.16,Time Stop
CAT,2023-10-25 09:45:00-04:00,239.67,2023-10-25 09:55:00-04:00,241.27,13.01,Take Profit
CAT,2023-11-06 09:45:00-05:00,230.49,2023-11-06 12:45:00-05:00,230.08,-3.9,Time Stop
CAT,2023-12-22 14:20:00-05:00,280.04,2023-12-22 16:00:00-05:00,280.87,5.64,EOD Close
CAT,2024-02-05 10:00:00-05:00,310.26,2024-02-05 13:00:00-05:00,312.74,15.73,Time Stop
CAT,2024-05-24 09:55:00-04:00,338.96,2024-05-24 12:55:00-04:00,339.78,4.6,Time Stop
CAT,2024-06-03 10:05:00-04:00,325.94,2024-06-03 10:20:00-04:00,323.59,-14.68,Stop Loss
CAT,2024-07-01 10:00:00-04:00,320.5,2024-07-01 10:10:00-04:00,317.88,-16.63,Stop Loss
CAT,2024-07-05 10:10:00-04:00,319.41,2024-07-05 13:10:00-04:00,320.26,5.07,Time Stop
CAT,2024-07-22 09:55:00-04:00,335.12,2024-07-22 12:55:00-04:00,337.98,16.83,Time Stop
CAT,2024-08-29 14:40:00-04:00,344.6,2024-08-29 16:00:00-04:00,344.34,-1.74,EOD Close
CAT,2024-09-11 09:45:00-04:00,322.51,2024-09-11 10:40:00-04:00,320.3,-13.94,Stop Loss
CAT,2024-09-30 14:15:00-04:00,380.74,2024-09-30 14:20:00-04:00,379.09,-8.86,Stop Loss
CAT,2025-02-21 09:45:00-05:00,341.8,2025-02-21 10:10:00-05:00,340.34,-8.77,Stop Loss
CAT,2025-02-24 10:00:00-05:00,332.56,2025-02-24 11:45:00-05:00,335.84,19.5,Take Profit
CAT,2025-03-28 09:45:00-04:00,330.86,2025-03-28 10:00:00-04:00,328.49,-14.56,Stop Loss
CAT,2025-04-01 14:05:00-04:00,323.44,2025-04-01 15:25:00-04:00,325.46,12.27,Take Profit
CAT,2025-04-30 09:50:00-04:00,302.76,2025-04-30 12:50:00-04:00,301.19,-10.64,Time Stop
CAT,2025-05-07 14:05:00-04:00,315.72,2025-05-07 14:40:00-04:00,317.81,13.01,Take Profit
CAT,2025-06-10 14:00:00-04:00,354.28,2025-06-10 14:55:00-04:00,355.77,8.19,Take Profit
CAT,2025-06-13 14:20:00-04:00,353.98,2025-06-13 14:35:00-04:00,352.82,-6.8,Stop Loss
CAT,2025-07-30 15:00:00-04:00,428.98,2025-07-30 15:55:00-04:00,432.34,15.46,Take Profit
CAT,2025-08-04 14:00:00-04:00,431.15,2025-08-04 14:15:00-04:00,429.61,-7.31,Stop Loss
CAT,2025-08-13 10:45:00-04:00,408.87,2025-08-13 11:20:00-04:00,411.32,11.81,Take Profit
CAT,2025-09-08 09:45:00-04:00,416.47,2025-09-08 11:05:00-04:00,420.11,17.29,Take Profit
CAT,2025-12-01 14:15:00-05:00,568.66,2025-12-01 15:55:00-05:00,566.37,-8.21,Stop Loss
CAT,2025-12-15 09:45:00-05:00,590.26,2025-12-15 12:10:00-05:00,599.21,30.2,Take Profit
CAT,2026-02-25 10:10:00-05:00,758.83,2026-02-25 11:50:00-05:00,769.67,28.46,Take Profit
CAT,2026-03-18 14:45:00-04:00,701.04,2026-03-18 14:50:00-04:00,698.1,-8.5,Stop Loss
CAT,2026-03-30 09:45:00-04:00,682.73,2026-03-30 10:40:00-04:00,672.66,-29.62,Stop Loss
TXN,2021-05-03 10:20:00-04:00,156.1,2021-05-03 11:25:00-04:00,155.12,-13.04,Stop Loss
TXN,2021-05-06 14:25:00-04:00,158.81,2021-05-06 15:35:00-04:00,159.87,12.84,Take Profit
TXN,2021-07-07 10:40:00-04:00,165.48,2021-07-07 13:40:00-04:00,165.34,-2.18,Time Stop
TXN,2021-08-11 10:25:00-04:00,165.48,2021-08-11 13:00:00-04:00,166.36,10.15,Take Profit
TXN,2021-08-26 15:00:00-04:00,164.42,2021-08-26 15:50:00-04:00,164.98,6.27,Take Profit
TXN,2021-08-31 09:45:00-04:00,166.5,2021-08-31 12:45:00-04:00,167.64,13.21,Time Stop
TXN,2021-09-14 14:45:00-04:00,171.03,2021-09-14 15:35:00-04:00,170.64,-4.99,Stop Loss
TXN,2021-11-03 09:45:00-04:00,165.28,2021-11-03 12:45:00-04:00,165.97,7.87,Time Stop
TXN,2021-11-24 09:45:00-05:00,168.07,2021-11-24 10:35:00-05:00,169.45,15.93,Take Profit
TXN,2021-12-13 10:05:00-05:00,170.88,2021-12-13 13:05:00-05:00,171.87,11.12,Time Stop
TXN,2022-01-04 10:40:00-05:00,167.03,2022-01-04 13:40:00-05:00,167.25,2.16,Time Stop
TXN,2022-01-28 14:20:00-05:00,153.42,2022-01-28 15:00:00-05:00,155.1,21.36,Take Profit
TXN,2022-04-05 09:45:00-04:00,159.63,2022-04-05 10:00:00-04:00,158.31,-17.0,Stop Loss
TXN,2022-04-05 10:05:00-04:00,157.41,2022-04-05 13:05:00-04:00,159.03,20.07,Time Stop
TXN,2022-05-16 09:45:00-04:00,149.76,2022-05-16 12:45:00-04:00,150.63,11.08,Time Stop
TXN,2022-05-20 11:15:00-04:00,149.48,2022-05-20 12:05:00-04:00,148.3,-16.38,Stop Loss
TXN,2022-08-16 09:45:00-04:00,165.59,2022-08-16 10:00:00-04:00,164.95,-8.27,Stop Loss
TXN,2022-09-14 14:00:00-04:00,147.92,2022-09-14 15:15:00-04:00,147.22,-10.06,Stop Loss
TXN,2022-11-08 14:05:00-05:00,151.58,2022-11-08 14:25:00-05:00,150.46,-15.36,Stop Loss
TXN,2023-02-02 10:55:00-05:00,163.46,2023-02-02 11:00:00-05:00,161.27,-27.34,Stop Loss
TXN,2023-02-13 14:45:00-05:00,160.78,2023-02-13 15:45:00-05:00,161.7,10.9,Take Profit
TXN,2023-05-01 14:30:00-04:00,151.82,2023-05-01 15:30:00-04:00,152.39,6.94,Take Profit
TXN,2023-05-11 09:45:00-04:00,148.18,2023-05-11 12:45:00-04:00,148.2,-0.27,Time Stop
TXN,2023-06-05 09:45:00-04:00,159.11,2023-06-05 10:15:00-04:00,157.85,-16.3,Stop Loss
TXN,2023-06-13 14:30:00-04:00,162.63,2023-06-13 15:55:00-04:00,163.37,8.57,Take Profit
TXN,2023-06-14 14:00:00-04:00,162.1,2023-06-14 14:05:00-04:00,161.39,-9.27,Stop Loss
TXN,2023-08-04 14:35:00-04:00,156.03,2023-08-04 16:00:00-04:00,156.29,2.82,EOD Close
TXN,2023-08-08 09:45:00-04:00,152.9,2023-08-08 12:45:00-04:00,153.8,11.25,Time Stop
TXN,2023-11-07 09:45:00-05:00,136.58,2023-11-07 10:40:00-05:00,137.41,11.57,Take Profit
TXN,2023-12-20 14:25:00-05:00,156.94,2023-12-20 14:35:00-05:00,156.62,-4.58,Stop Loss
TXN,2024-01-09 14:40:00-05:00,157.73,2024-01-09 16:00:00-05:00,157.75,-0.25,EOD Close
TXN,2024-02-22 09:50:00-05:00,154.41,2024-02-22 11:50:00-05:00,155.75,16.81,Take Profit
TXN,2024-04-04 14:30:00-04:00,161.38,2024-04-04 14:40:00-04:00,162.4,12.12,Take Profit
TXN,2024-04-04 14:45:00-04:00,160.94,2024-04-04 15:00:00-04:00,159.99,-12.28,Stop Loss
TXN,2024-05-22 14:00:00-04:00,191.35,2024-05-22 15:55:00-04:00,192.35,10.05,Take Profit
TXN,2024-06-07 14:05:00-04:00,185.76,2024-06-07 15:20:00-04:00,184.99,-8.77,Stop Loss
TXN,2024-06-11 09:45:00-04:00,185.18,2024-06-11 12:45:00-04:00,186.18,10.37,Time Stop
TXN,2024-07-18 14:35:00-04:00,193.94,2024-07-18 15:40:00-04:00,195.16,12.21,Take Profit
TXN,2024-07-19 10:10:00-04:00,192.0,2024-07-19 11:40:00-04:00,190.06,-20.59,Stop Loss
TXN,2024-07-26 15:00:00-04:00,191.05,2024-07-26 16:00:00-04:00,191.82,7.64,EOD Close
TXN,2024-08-16 09:45:00-04:00,190.57,2024-08-16 12:45:00-04:00,191.51,9.45,Time Stop
TXN,2024-09-12 09:45:00-04:00,190.24,2024-09-12 12:35:00-04:00,188.19,-21.97,Stop Loss
TXN,2024-10-01 09:45:00-04:00,193.78,2024-10-01 10:25:00-04:00,192.01,-18.72,Stop Loss
TXN,2024-11-27 10:00:00-05:00,191.46,2024-11-27 12:00:00-05:00,190.43,-11.18,Stop Loss
TXN,2024-12-18 14:05:00-05:00,182.95,2024-12-18 14:55:00-05:00,181.97,-11.14,Stop Loss
TXN,2025-02-05 09:45:00-05:00,172.52,2025-02-05 10:20:00-05:00,174.3,20.21,Take Profit
TXN,2025-02-25 14:25:00-05:00,193.49,2025-02-25 15:00:00-05:00,194.91,14.27,Take Profit
TXN,2025-02-27 10:00:00-05:00,188.98,2025-02-27 13:00:00-05:00,189.14,1.27,Time Stop
TXN,2025-03-11 10:20:00-04:00,176.71,2025-03-11 10:35:00-04:00,174.41,-26.47,Stop Loss
TXN,2025-05-07 14:05:00-04:00,158.38,2025-05-07 14:30:00-04:00,159.74,16.64,Take Profit
TXN,2025-05-15 14:20:00-04:00,183.58,2025-05-15 15:25:00-04:00,182.86,-8.25,Stop Loss
TXN,2025-05-20 14:25:00-04:00,183.41,2025-05-20 15:30:00-04:00,184.1,7.04,Take Profit
TXN,2025-06-20 10:55:00-04:00,192.45,2025-06-20 11:40:00-04:00,194.55,21.41,Take Profit
TXN,2025-07-15 09:55:00-04:00,213.7,2025-07-15 10:10:00-04:00,214.81,10.01,Take Profit
TXN,2025-07-23 14:15:00-04:00,182.16,2025-07-23 16:00:00-04:00,182.03,-1.87,EOD Close
TXN,2025-08-11 10:20:00-04:00,183.11,2025-08-11 13:20:00-04:00,182.14,-11.03,Time Stop
TXN,2025-08-20 10:10:00-04:00,191.21,2025-08-20 10:35:00-04:00,193.38,22.23,Take Profit
TXN,2025-08-28 14:10:00-04:00,202.27,2025-08-28 14:20:00-04:00,201.52,-7.78,Stop Loss
TXN,2025-09-08 10:15:00-04:00,182.27,2025-09-08 13:15:00-04:00,181.22,-11.96,Time Stop
TXN,2025-09-10 09:50:00-04:00,180.88,2025-09-10 12:50:00-04:00,180.4,-5.75,Time Stop
TXN,2025-10-27 09:50:00-04:00,166.28,2025-10-27 12:50:00-04:00,167.43,13.35,Time Stop
TXN,2025-12-17 10:45:00-05:00,174.87,2025-12-17 11:50:00-05:00,173.6,-14.93,Stop Loss
MCD,2021-08-26 09:50:00-04:00,213.15,2021-08-26 10:25:00-04:00,212.47,-6.76,Stop Loss
MCD,2021-10-12 09:45:00-04:00,221.31,2021-10-12 12:45:00-04:00,221.41,0.54,Time Stop
MCD,2021-10-22 09:55:00-04:00,216.42,2021-10-22 11:20:00-04:00,215.37,-10.11,Stop Loss
MCD,2022-01-03 10:00:00-05:00,242.55,2022-01-03 11:35:00-05:00,241.07,-12.55,Stop Loss
MCD,2022-01-05 14:10:00-05:00,242.65,2022-01-05 16:00:00-05:00,242.45,-1.98,EOD Close
MCD,2022-02-14 14:00:00-05:00,228.99,2022-02-14 15:55:00-05:00,230.26,10.72,Take Profit
MCD,2022-02-23 10:20:00-05:00,227.63,2022-02-23 13:20:00-05:00,226.47,-10.5,Stop Loss
MCD,2022-04-20 14:50:00-04:00,232.68,2022-04-20 15:25:00-04:00,233.48,6.55,Take Profit
MCD,2022-05-03 14:15:00-04:00,223.37,2022-05-03 14:55:00-04:00,224.55,10.18,Take Profit
MCD,2022-06-02 09:45:00-04:00,225.55,2022-06-02 12:45:00-04:00,225.96,3.28,Time Stop
MCD,2022-06-09 15:00:00-04:00,223.48,2022-06-09 15:45:00-04:00,222.67,-7.58,Stop Loss
MCD,2022-06-15 10:55:00-04:00,218.28,2022-06-15 11:20:00-04:00,216.95,-12.59,Stop Loss
MCD,2022-06-16 14:45:00-04:00,214.86,2022-06-16 15:10:00-04:00,216.27,12.8,Take Profit
MCD,2022-09-20 10:20:00-04:00,234.9,2022-09-20 13:20:00-04:00,234.39,-4.68,Time Stop
MCD,2023-01-04 14:25:00-05:00,244.68,2023-01-04 16:00:00-05:00,245.29,4.66,EOD Close
MCD,2023-01-12 09:50:00-05:00,247.65,2023-01-12 10:10:00-05:00,248.68,7.99,Take Profit
MCD,2023-01-27 10:50:00-05:00,252.74,2023-01-27 13:50:00-05:00,252.69,-0.71,Time Stop
MCD,2023-02-24 09:45:00-05:00,244.98,2023-02-24 10:45:00-05:00,243.53,-12.14,Stop Loss
MCD,2023-03-17 09:50:00-04:00,250.3,2023-03-17 10:30:00-04:00,249.25,-8.7,Stop Loss
MCD,2023-03-21 09:45:00-04:00,250.49,2023-03-21 12:45:00-04:00,250.97,3.51,Time Stop
MCD,2023-05-11 09:55:00-04:00,273.8,2023-05-11 12:55:00-04:00,275.18,9.79,Time Stop
MCD,2023-06-14 14:05:00-04:00,269.9,2023-06-14 14:40:00-04:00,270.82,6.49,Take Profit
MCD,2023-06-28 09:45:00-04:00,271.84,2023-06-28 11:30:00-04:00,272.87,7.26,Take Profit
MCD,2023-07-27 14:10:00-04:00,277.21,2023-07-27 16:00:00-04:00,276.89,-2.6,EOD Close
MCD,2023-08-31 14:45:00-04:00,266.2,2023-08-31 15:05:00-04:00,265.79,-3.37,Stop Loss
MCD,2023-09-20 14:00:00-04:00,262.85,2023-09-20 15:30:00-04:00,262.19,-5.3,Stop Loss
MCD,2023-10-12 10:05:00-04:00,235.02,2023-10-12 10:40:00-04:00,233.99,-9.12,Stop Loss
MCD,2023-10-30 09:45:00-04:00,241.55,2023-10-30 11:20:00-04:00,245.45,31.99,Take Profit
MCD,2023-12-05 14:15:00-05:00,272.27,2023-12-05 16:00:00-05:00,271.83,-3.53,EOD Close
MCD,2023-12-14 09:45:00-05:00,275.87,2023-12-14 12:45:00-05:00,274.85,-7.68,Time Stop
MCD,2023-12-15 09:55:00-05:00,272.49,2023-12-15 12:55:00-05:00,272.23,-2.2,Time Stop
MCD,2023-12-22 14:30:00-05:00,275.64,2023-12-22 14:40:00-05:00,276.27,4.3,Take Profit
MCD,2024-01-11 10:10:00-05:00,276.16,2024-01-11 13:10:00-05:00,277.38,8.55,Time Stop
MCD,2024-01-12 14:45:00-05:00,278.18,2024-01-12 16:00:00-05:00,278.4,1.29,EOD Close
MCD,2024-03-22 10:40:00-04:00,269.18,2024-03-22 11:05:00-04:00,270.21,7.35,Take Profit
MCD,2024-04-25 14:25:00-04:00,263.25,2024-04-25 16:00:00-04:00,262.95,-2.58,EOD Close
MCD,2024-06-25 10:05:00-04:00,246.92,2024-06-25 10:45:00-04:00,248.82,15.04,Take Profit
MCD,2024-09-17 10:25:00-04:00,283.79,2024-09-17 12:50:00-04:00,282.34,-10.51,Stop Loss
MCD,2024-10-24 14:40:00-04:00,289.69,2024-10-24 15:25:00-04:00,290.91,8.18,Take Profit
MCD,2024-11-06 09:45:00-05:00,285.72,2024-11-06 12:15:00-05:00,283.27,-17.43,Stop Loss
MCD,2024-12-06 14:35:00-05:00,291.58,2024-12-06 15:15:00-05:00,292.49,5.94,Take Profit
MCD,2025-02-18 14:05:00-05:00,295.23,2025-02-18 15:30:00-05:00,296.11,5.69,Take Profit
MCD,2025-06-03 10:20:00-04:00,305.21,2025-06-03 10:30:00-04:00,304.19,-6.95,Stop Loss
MCD,2025-07-21 09:50:00-04:00,290.58,2025-07-21 10:50:00-04:00,292.01,9.57,Take Profit
MCD,2025-08-14 09:55:00-04:00,297.69,2025-08-14 10:50:00-04:00,299.05,8.88,Take Profit
MCD,2025-11-19 14:25:00-05:00,299.04,2025-11-19 16:00:00-05:00,299.22,0.94,EOD Close
MCD,2025-12-10 09:45:00-05:00,305.69,2025-12-10 10:05:00-05:00,307.87,13.97,Take Profit
