timestamp,open,high,low,close,volume,bar_vwap,transactions,otc
2026-03-26 08:17:00,369.27,369.5,369.27,369.5,2677.0,369.4341,59,
2026-03-26 08:18:00,369.22,369.22,369.22,369.22,238.0,369.26,13,
2026-03-26 08:19:00,369.27,369.27,369.27,369.27,201.0,369.2729,15,
2026-03-26 08:20:00,369.27,369.27,369.27,369.27,72.0,369.2932,4,
2026-03-26 08:21:00,369.52,369.54,369.49,369.54,499.0,369.4902,20,
2026-03-26 08:22:00,369.3,369.3,369.3,369.3,97.0,369.3108,6,
2026-03-26 08:23:00,369.47,369.51,369.47,369.49,528.0,369.4837,24,
2026-03-26 08:24:00,369.31,369.31,369.3,369.3,523.0,369.3189,14,
2026-03-26 08:28:00,369.32,369.32,369.32,369.32,176.0,369.3859,32,
2026-03-26 08:29:00,369.2,369.2,369.2,369.2,148.0,369.2557,19,
2026-03-26 08:30:00,369.15,369.15,369.14,369.15,409.0,369.1511,19,
2026-03-26 08:31:00,369.11,369.11,369.11,369.11,250.0,369.1535,23,
2026-03-26 08:32:00,369.2,369.2,369.2,369.2,472.0,369.2737,28,
2026-03-26 08:33:00,369.45,369.45,369.39,369.39,382.0,369.4017,26,
2026-03-26 08:35:00,369.39,369.39,369.39,369.39,200.0,369.3769,15,
2026-03-26 08:37:00,369.15,369.15,369.15,369.15,452.0,369.2027,37,
2026-03-26 08:38:00,369.25,369.25,369.25,369.25,196.0,369.2494,14,
2026-03-26 08:41:00,369.45,369.45,369.45,369.45,102.0,369.4486,6,
2026-03-26 08:42:00,369.45,369.45,369.45,369.45,214.0,369.4398,13,
2026-03-26 08:43:00,369.36,369.36,369.21,369.22,491.0,369.26,30,
2026-03-26 08:44:00,369.2,369.22,369.03,369.03,650.0,369.1516,45,
2026-03-26 08:46:00,369.28,369.28,369.28,369.28,229.0,369.2758,16,
2026-03-26 08:47:00,369.29,369.38,369.15,369.15,910.0,369.2599,47,
2026-03-26 08:48:00,369.15,369.15,368.79,368.8,6758.0,368.9649,561,
2026-03-26 08:49:00,368.78,368.79,368.6,368.66,3281.0,368.6567,112,
2026-03-26 08:50:00,368.67,368.67,368.32,368.44,7646.0,368.4703,216,
2026-03-26 08:51:00,368.71,369.0,368.68,368.96,2339.0,368.7907,75,
2026-03-26 08:52:00,368.82,368.82,368.82,368.82,228.0,368.7929,17,
2026-03-26 08:53:00,368.85,368.85,368.8,368.8,408.0,368.8316,18,
2026-03-26 08:54:00,368.76,368.87,368.76,368.82,257.0,368.8237,24,
2026-03-26 08:55:00,368.82,368.85,368.82,368.85,420.0,368.8688,30,
2026-03-26 08:56:00,368.82,369.08,368.71,369.08,1690.0,368.9033,74,
