timestamp,open,high,low,close,volume,bar_vwap,transactions,otc
2026-04-02 18:03:00,653.6088,653.76,653.42,653.64,101905.513883,653.6357,1875,
2026-04-02 18:04:00,653.61,653.92,653.53,653.9,36607.380848,653.7239,978,
2026-04-02 18:05:00,653.905,654.418,653.8,654.25,218460.87196,654.209,3221,
2026-04-02 18:06:00,654.24,654.24,653.89,654.145,106603.219146,654.0943,1552,
2026-04-02 18:07:00,654.16,654.1749,653.7779,653.85,47271.210955,653.9633,1096,
2026-04-02 18:08:00,653.87,653.98,653.72,653.86,45536.717629,653.8637,796,
2026-04-02 18:09:00,653.88,654.06,653.86,654.0097,25597.419111,653.9597,578,
2026-04-02 18:10:00,653.99,654.34,653.95,654.23,103138.223232,654.2034,1841,
2026-04-02 18:11:00,654.205,654.27,654.14,654.15,85599.469495,654.2013,1258,
2026-04-02 18:12:00,654.13,654.17,653.87,654.1,84871.031877,654.0613,1287,
2026-04-02 18:13:00,654.11,654.11,653.89,653.99,70406.396824,654.0077,1638,
2026-04-02 18:14:00,653.99,654.04,653.81,653.9,80534.346866,653.9092,1466,
2026-04-02 18:15:00,653.91,653.96,653.59,653.78,63208.235002,653.7813,1210,
2026-04-02 18:16:00,653.78,654.09,653.74,654.05,87847.55118,653.8714,1546,
2026-04-02 18:17:00,654.0241,654.23,653.9899,654.205,65265.700893,654.1308,1434,
2026-04-02 18:18:00,654.181,654.24,654.1,654.1,45737.124676,654.1672,919,
2026-04-02 18:19:00,654.13,654.16,653.84,653.98,82337.856434,653.97,1513,
2026-04-02 18:20:00,653.99,654.05,653.87,653.94,48020.747157,653.9657,1012,
2026-04-02 18:21:00,653.9375,654.09,653.84,653.965,32717.076283,653.9715,769,
2026-04-02 18:22:00,653.97,653.99,653.84,653.99,46396.708492,653.9153,1179,
2026-04-02 18:23:00,654.02,654.02,653.785,653.88,42277.492414,653.8943,1039,
2026-04-02 18:24:00,653.89,653.985,653.66,653.67,44872.065368,653.7999,982,
2026-04-02 18:25:00,653.66,653.6989,653.4,653.45,63990.568913,653.5029,1226,
2026-04-02 18:26:00,653.46,653.57,653.36,653.435,85319.887099,653.4609,1138,
2026-04-02 18:27:00,653.48,653.58,653.41,653.47,49802.811694,653.5135,949,
2026-04-02 18:28:00,653.5325,653.74,653.47,653.59,87809.308019,653.5882,1394,
2026-04-02 18:29:00,653.58,653.69,653.42,653.5,80693.951595,653.5521,1475,
2026-04-02 18:30:00,653.51,653.81,653.49,653.79,49694.311386,653.6393,1169,
2026-04-02 18:31:00,653.78,653.84,653.56,653.65,87920.908334,653.6855,2021,
2026-04-02 18:32:00,653.64,653.71,653.41,653.4997,57729.578735,653.5571,1365,
2026-04-02 18:33:00,653.48,653.61,653.39,653.55,52776.412868,653.5082,1540,
2026-04-02 18:34:00,653.58,653.8,653.57,653.72,165816.296716,654.7888,1036,
2026-04-02 18:35:00,653.69,653.81,653.59,653.75,88306.192949,653.6975,1490,
2026-04-02 18:36:00,653.75,653.78,653.605,653.66,97486.458851,653.6864,1129,
2026-04-02 18:37:00,653.63,653.76,653.58,653.73,39541.453397,653.6597,883,
2026-04-02 18:38:00,653.74,653.74,653.48,653.55,92037.23794,653.5915,1618,
2026-04-02 18:39:00,653.56,653.66,653.42,653.57,60712.472131,653.559,1421,
2026-04-02 18:40:00,653.54,654.2,653.52,654.19,134641.987192,653.8774,2496,
2026-04-02 18:41:00,654.2,654.54,654.06,654.26,114885.40884,654.3444,2031,
2026-04-02 18:42:00,654.28,654.28,654.06,654.12,74737.729815,654.1573,1221,
2026-04-02 18:43:00,654.135,654.17,653.9,653.98,85776.939108,654.0044,1542,
2026-04-02 18:44:00,653.975,654.34,653.96,654.34,77432.946291,654.1871,1131,
2026-04-02 18:45:00,654.31,654.54,654.22,654.45,96573.207231,654.3789,1292,
2026-04-02 18:46:00,654.4603,654.63,654.35,654.565,222672.829868,654.867,1224,
2026-04-02 18:47:00,654.57,654.65,654.39,654.495,45707.95239,654.532,850,
2026-04-02 18:48:00,654.5,654.62,654.29,654.325,72619.315506,654.4477,1440,
2026-04-02 18:49:00,654.34,654.52,654.305,654.4999,54904.478481,654.4706,964,
2026-04-02 18:50:00,654.4945,654.61,654.35,654.3533,81743.083665,654.4575,1415,
2026-04-02 18:51:00,654.37,654.56,654.32,654.54,151485.803786,654.4409,1858,
2026-04-02 18:52:00,654.54,654.84,654.53,654.7901,70905.031896,654.6735,1280,
2026-04-02 18:53:00,654.79,655.015,654.74,654.81,219134.702182,655.0108,1480,
2026-04-02 18:54:00,654.81,654.83,654.6501,654.6901,114611.421615,654.3799,1160,
2026-04-02 18:55:00,654.72,654.73,654.42,654.4801,150658.165858,654.5342,2398,
2026-04-02 18:56:00,654.495,654.66,654.47,654.51,73726.339353,654.5525,1142,
2026-04-02 18:57:00,654.53,654.59,654.44,654.49,51156.4169,654.5332,963,
2026-04-02 18:58:00,654.49,654.63,654.46,654.56,49348.072922,654.553,1025,
2026-04-02 18:59:00,654.54,654.55,654.35,654.46,74519.303231,654.4383,1322,
2026-04-02 19:00:00,654.46,654.66,654.41,654.605,97394.929737,654.5663,1610,
2026-04-02 19:01:00,654.59,654.8,654.58,654.73,71421.755777,654.7119,1118,
2026-04-02 19:02:00,654.75,654.85,654.72,654.755,98355.085441,654.7842,1376,
2026-04-02 19:03:00,654.76,654.78,654.56,654.59,74945.509678,654.6883,1181,
2026-04-02 19:04:00,654.59,654.6,654.39,654.53,74667.222595,654.4833,1358,
2026-04-02 19:05:00,654.53,654.91,654.5,654.74,48341.723118,654.721,1060,
2026-04-02 19:06:00,654.74,654.74,654.57,654.68,52266.190248,654.6533,1208,
2026-04-02 19:07:00,654.68,654.834,654.61,654.81,86690.825497,654.6874,950,
2026-04-02 19:08:00,654.81,654.88,654.57,654.83,161444.154453,654.7381,2544,
2026-04-02 19:09:00,654.84,654.87,654.66,654.83,78641.185295,654.7651,1649,
2026-04-02 19:10:00,654.85,655.12,654.85,655.11,125689.026731,654.987,1854,
2026-04-02 19:11:00,655.1199,655.27,655.035,655.145,129181.814922,655.1735,2348,
2026-04-02 19:12:00,655.16,655.16,654.98,655.07,102271.199465,655.08,1575,
2026-04-02 19:13:00,655.06,655.06,654.8,654.85,56600.879055,654.9396,1224,
2026-04-02 19:14:00,654.84,654.88,654.64,654.73,125406.540454,654.7386,2137,
2026-04-02 19:15:00,654.74,654.86,654.55,654.61,69797.870109,654.6733,1573,
2026-04-02 19:16:00,654.595,654.65,654.42,654.52,110089.665965,654.5494,2109,
2026-04-02 19:17:00,654.535,654.554,654.42,654.45,64210.02459,654.4798,1261,
2026-04-02 19:18:00,654.43,654.49,654.29,654.29,63053.57032,654.4035,1225,
2026-04-02 19:19:00,654.28,654.59,654.28,654.5401,316717.033178,654.99,1278,
2026-04-02 19:20:00,654.545,654.58,654.43,654.43,49119.225775,654.5237,1141,
2026-04-02 19:21:00,654.42,654.45,654.2101,654.2601,349425.177799,654.6712,1378,
2026-04-02 19:22:00,654.3,654.59,654.14,654.59,82546.820871,654.3272,1726,
2026-04-02 19:23:00,654.6,654.85,654.35,654.745,1574904.967906,654.4093,1495,
2026-04-02 19:24:00,654.72,654.777,654.43,654.45,68084.059734,654.6096,1375,
2026-04-02 19:25:00,654.45,654.49,654.31,654.3596,64425.090787,654.3958,1400,
2026-04-02 19:26:00,654.35,654.36,654.17,654.275,107310.708348,654.2509,1730,
2026-04-02 19:27:00,654.26,654.47,654.26,654.32,96834.653716,654.3835,1757,
2026-04-02 19:28:00,654.2904,654.32,654.13,654.2201,85797.255548,654.2371,1499,
2026-04-02 19:29:00,654.23,654.43,654.2,654.3799,108651.545244,654.3308,1978,
2026-04-02 19:30:00,654.37,654.54,654.32,654.46,83232.546444,654.4172,1622,
2026-04-02 19:31:00,654.46,654.58,654.36,654.49,68017.976718,654.4994,1321,
2026-04-02 19:32:00,654.5,654.62,654.2701,654.33,73160.767531,654.4225,1414,
2026-04-02 19:33:00,654.33,654.36,654.09,654.13,117186.269516,654.2389,2030,
2026-04-02 19:34:00,654.14,654.31,654.09,654.31,103450.149722,654.2169,1610,
2026-04-02 19:35:00,654.2901,654.625,654.28,654.47,119367.96421,654.4825,2225,
2026-04-02 19:36:00,654.47,654.64,654.4,654.52,106257.959889,654.5182,1742,
2026-04-02 19:37:00,654.515,654.63,654.43,654.44,72380.716221,654.5365,1371,
