Ticker,Type,Entry_Time,PnL,Reason
NVDA,SHORT,2023-05-11 15:45:00-04:00,-2.63435194942048,End of Day Exit
NVDA,SHORT,2023-05-12 12:20:00-04:00,17.40506329113915,Take Profit
NVDA,SHORT,2023-05-15 10:40:00-04:00,-7.975895072669191,Stop Loss
NVDA,LONG,2023-05-16 12:55:00-04:00,25.606008876749744,Take Profit
NVDA,LONG,2023-05-17 12:50:00-04:00,12.656091798852515,Take Profit
NVDA,LONG,2023-05-18 11:20:00-04:00,26.768332251784418,Take Profit
NVDA,SHORT,2023-05-19 11:25:00-04:00,-13.297872340425634,Stop Loss
NVDA,SHORT,2023-05-23 15:45:00-04:00,7.759456838021346,End of Day Exit
NVDA,SHORT,2023-05-24 14:20:00-04:00,-8.255503669112699,Stop Loss
NVDA,LONG,2023-05-26 12:35:00-04:00,27.101335428123008,Take Profit
NVDA,SHORT,2023-06-05 10:55:00-04:00,-14.300438031435377,Stop Loss
NVDA,SHORT,2023-06-06 15:45:00-04:00,3.1104199066873366,End of Day Exit
NVDA,SHORT,2023-06-07 12:25:00-04:00,25.49575070821517,Take Profit
NVDA,LONG,2023-06-09 10:40:00-04:00,-14.011613228982752,Stop Loss
NVDA,SHORT,2023-06-12 10:30:00-04:00,-13.202174475796147,Stop Loss
NVDA,SHORT,2023-06-13 10:40:00-04:00,-14.731805590531376,Stop Loss
NVDA,SHORT,2023-06-15 10:05:00-04:00,-13.170384432843068,Stop Loss
NVDA,LONG,2023-06-16 14:30:00-04:00,-14.780018331805916,Stop Loss
NVDA,SHORT,2023-06-20 11:30:00-04:00,-10.864485981308492,Stop Loss
NVDA,LONG,2023-06-22 15:45:00-04:00,-7.328990228013059,End of Day Exit
NVDA,LONG,2023-06-23 14:55:00-04:00,-14.03180542563163,Stop Loss
NVDA,LONG,2023-06-26 10:30:00-04:00,-8.776035572197518,Stop Loss
NVDA,SHORT,2023-06-27 11:25:00-04:00,-10.12518409425647,Stop Loss
NVDA,LONG,2023-06-28 12:45:00-04:00,-13.109978150036653,Stop Loss
NVDA,SHORT,2023-06-29 15:45:00-04:00,8.780487804878122,End of Day Exit
NVDA,LONG,2023-06-30 15:45:00-04:00,5.334281650071073,End of Day Exit
NVDA,SHORT,2023-07-03 10:45:00-04:00,-9.206798866855706,Stop Loss
NVDA,LONG,2023-07-05 14:20:00-04:00,-14.180672268907601,Stop Loss
NVDA,LONG,2023-07-06 15:45:00-04:00,2.866698518872116,End of Day Exit
NVDA,LONG,2023-07-07 15:45:00-04:00,-4.219409282700582,End of Day Exit
NVDA,SHORT,2023-07-11 10:25:00-04:00,-9.962049335863417,Stop Loss
NVDA,LONG,2023-07-13 15:00:00-04:00,18.008003557136714,Take Profit
NVDA,SHORT,2023-07-19 10:25:00-04:00,-9.923175416133237,Stop Loss
NVDA,SHORT,2023-07-20 10:35:00-04:00,28.246753246753396,Take Profit
NVDA,LONG,2023-07-24 13:00:00-04:00,-14.709159794963387,Stop Loss
NVDA,SHORT,2023-07-26 14:35:00-04:00,-15.631929046563394,Stop Loss
NVDA,LONG,2023-07-27 10:10:00-04:00,-9.109311740890806,Stop Loss
NVDA,LONG,2023-07-28 10:45:00-04:00,-6.419858763107303,Stop Loss
NVDA,SHORT,2023-07-31 13:35:00-04:00,-10.165662650602567,Stop Loss
NVDA,SHORT,2023-08-01 10:25:00-04:00,-8.318834275772158,Stop Loss
NVDA,SHORT,2023-08-02 11:30:00-04:00,25.29960053262334,Take Profit
NVDA,LONG,2023-08-07 10:50:00-04:00,-8.413990321161545,Stop Loss
NVDA,SHORT,2023-08-08 11:25:00-04:00,-12.132105144911478,Stop Loss
NVDA,SHORT,2023-08-11 10:20:00-04:00,-11.418559690672,Stop Loss
NVDA,SHORT,2023-08-16 10:15:00-04:00,-12.116040955631538,Stop Loss
NVDA,SHORT,2023-08-17 12:50:00-04:00,-10.88208198986659,Stop Loss
NVDA,LONG,2023-08-31 10:05:00-04:00,-8.89983909895441,Stop Loss
NVDA,SHORT,2023-09-06 11:00:00-04:00,27.696181284095985,Take Profit
NVDA,SHORT,2023-09-08 15:45:00-04:00,11.140235910877992,End of Day Exit
NVDA,SHORT,2023-09-14 10:40:00-04:00,-10.754467240238347,Stop Loss
NVDA,SHORT,2023-09-15 13:25:00-04:00,28.1564245810057,Take Profit
NVDA,SHORT,2023-09-19 13:45:00-04:00,-11.959787381557623,Stop Loss
NVDA,SHORT,2023-09-20 12:15:00-04:00,-11.450381679389501,Stop Loss
NVDA,SHORT,2023-09-21 10:20:00-04:00,-14.901865762054896,Stop Loss
NVDA,SHORT,2023-09-22 10:30:00-04:00,-11.261806732865184,Stop Loss
NVDA,LONG,2023-09-26 10:45:00-04:00,19.56831119544582,Take Profit
NVDA,SHORT,2023-09-27 11:55:00-04:00,14.918304522851116,Take Profit
NVDA,LONG,2023-09-28 10:30:00-04:00,-14.339006761482743,Stop Loss
NVDA,SHORT,2023-09-29 15:45:00-04:00,2.7522935779813484,End of Day Exit
NVDA,LONG,2023-10-02 14:40:00-04:00,-14.439220953660403,Stop Loss
NVDA,SHORT,2023-10-03 10:10:00-04:00,-10.10781671159044,Stop Loss
NVDA,SHORT,2023-10-04 10:40:00-04:00,-8.963456676625993,Stop Loss
NVDA,SHORT,2023-10-05 10:15:00-04:00,-10.6019151846786,Stop Loss
NVDA,LONG,2023-10-06 11:25:00-04:00,17.528089887640796,Take Profit
NVDA,SHORT,2023-10-09 10:20:00-04:00,-10.639495609097215,Stop Loss
NVDA,LONG,2023-10-10 10:10:00-04:00,-8.560140474100256,Stop Loss
NVDA,LONG,2023-10-11 11:35:00-04:00,-7.735281478298531,Stop Loss
NVDA,LONG,2023-10-12 13:25:00-04:00,-8.9039643841425,Stop Loss
NVDA,SHORT,2023-10-13 12:10:00-04:00,19.68165196816564,Take Profit
NVDA,LONG,2023-10-19 11:15:00-04:00,-14.470013947001362,Stop Loss
NVDA,SHORT,2023-10-20 15:45:00-04:00,10.426653883029692,End of Day Exit
NVDA,SHORT,2023-10-25 13:25:00-04:00,28.724894908921325,Take Profit
NVDA,SHORT,2023-10-27 10:10:00-04:00,-12.398223538119945,Stop Loss
NVDA,LONG,2023-11-01 15:45:00-04:00,27.784459947077334,End of Day Exit
NVDA,SHORT,2023-11-02 10:25:00-04:00,-11.001164144354071,Stop Loss
NVDA,LONG,2023-11-03 13:55:00-04:00,22.33250620347431,Take Profit
NVDA,SHORT,2023-11-06 14:45:00-05:00,-11.609907120743081,Stop Loss
NVDA,LONG,2023-11-07 15:45:00-05:00,2.9373368146212893,End of Day Exit
NVDA,LONG,2023-11-08 15:45:00-05:00,-3.863490019317596,End of Day Exit
NVDA,LONG,2023-11-09 10:05:00-05:00,-11.130852842809489,Stop Loss
NVDA,LONG,2023-11-10 15:45:00-05:00,11.894824707846269,End of Day Exit
NVDA,LONG,2023-11-13 15:45:00-05:00,6.785934608266467,End of Day Exit
NVDA,SHORT,2023-11-14 10:30:00-05:00,-8.0759853718001,Stop Loss
NVDA,LONG,2023-11-16 15:45:00-05:00,16.881522406384196,End of Day Exit
NVDA,SHORT,2023-11-17 12:05:00-05:00,-9.319617029944991,Stop Loss
NVDA,LONG,2023-11-20 14:00:00-05:00,14.51320298326962,Take Profit
NVDA,SHORT,2023-11-21 15:45:00-05:00,-1.8065034122842916,End of Day Exit
NVDA,SHORT,2023-11-24 15:45:00-05:00,9.056839475327672,End of Day Exit
NVDA,LONG,2023-11-27 11:05:00-05:00,-10.256941566514879,Stop Loss
NVDA,SHORT,2023-11-28 11:25:00-05:00,-11.186974789916095,Stop Loss
NVDA,SHORT,2023-11-29 15:45:00-05:00,-2.184314541293955,End of Day Exit
NVDA,SHORT,2023-11-30 10:40:00-05:00,18.62765733529794,Take Profit
NVDA,LONG,2023-12-01 15:45:00-05:00,-9.897828863346177,End of Day Exit
NVDA,SHORT,2023-12-04 12:25:00-05:00,-14.097744360902162,Stop Loss
NVDA,LONG,2023-12-05 15:45:00-05:00,11.060507482107882,End of Day Exit
NVDA,SHORT,2023-12-06 13:40:00-05:00,26.745435016112115,Take Profit
NVDA,LONG,2023-12-07 15:45:00-05:00,7.136678200692005,End of Day Exit
NVDA,LONG,2023-12-08 15:45:00-05:00,5.711867992384167,End of Day Exit
NVDA,SHORT,2023-12-11 15:45:00-05:00,1.6101331043365337,End of Day Exit
NVDA,LONG,2023-12-13 12:35:00-05:00,-12.559437667976052,Stop Loss
NVDA,SHORT,2023-12-14 10:10:00-05:00,-9.837601499063238,Stop Loss
NVDA,LONG,2023-12-15 15:45:00-05:00,-2.1398002853067135,End of Day Exit
NVDA,LONG,2023-12-18 14:00:00-05:00,15.120967741935914,Take Profit
NVDA,SHORT,2023-12-21 11:40:00-05:00,-7.87361053931667,Stop Loss
NVDA,SHORT,2023-12-22 14:20:00-05:00,12.87027579162416,Take Profit
NVDA,SHORT,2023-12-27 13:10:00-05:00,-6.395939086294442,Stop Loss
NVDA,LONG,2023-12-28 11:50:00-05:00,-6.028938906752497,Stop Loss
NVDA,SHORT,2023-12-29 10:40:00-05:00,9.359903381642582,Take Profit
NVDA,SHORT,2024-01-04 10:05:00-05:00,-8.363139070061258,Stop Loss
NVDA,LONG,2024-01-05 10:55:00-05:00,14.77226097661071,Take Profit
NVDA,LONG,2024-01-09 10:45:00-05:00,-12.42620453247007,Stop Loss
NVDA,LONG,2024-01-10 15:45:00-05:00,-4.707402621377193,End of Day Exit
NVDA,SHORT,2024-01-11 11:15:00-05:00,24.242424242424512,Take Profit
NVDA,SHORT,2024-01-12 11:10:00-05:00,-9.116022099447468,Stop Loss
NVDA,LONG,2024-01-16 11:30:00-05:00,25.008963786303518,Take Profit
NVDA,LONG,2024-01-18 12:00:00-05:00,-8.868022952530083,Stop Loss
NVDA,LONG,2024-01-19 12:25:00-05:00,21.210553543714624,Take Profit
NVDA,SHORT,2024-01-22 11:20:00-05:00,-9.954637096774272,Stop Loss
NVDA,LONG,2024-01-23 15:45:00-05:00,3.5264483627202385,End of Day Exit
NVDA,LONG,2024-01-25 11:10:00-05:00,-9.821143404663134,Stop Loss
NVDA,LONG,2024-01-26 12:35:00-05:00,-9.784735812133038,Stop Loss
NVDA,LONG,2024-01-29 11:05:00-05:00,-10.332252836304804,Stop Loss
NVDA,LONG,2024-01-30 10:55:00-05:00,-9.481668773704307,Stop Loss
NVDA,SHORT,2024-01-31 12:00:00-05:00,-10.042455911169263,Stop Loss
NVDA,SHORT,2024-02-01 10:05:00-05:00,-5.83657587548643,Stop Loss
NVDA,LONG,2024-02-09 11:00:00-05:00,16.07671696516692,Take Profit
NVDA,LONG,2024-02-12 13:20:00-05:00,-14.189465087790797,Stop Loss
NVDA,LONG,2024-02-14 10:50:00-05:00,-10.942988381518637,Stop Loss
NVDA,SHORT,2024-02-21 15:10:00-05:00,29.31162102146543,Take Profit
NVDA,SHORT,2024-02-28 11:00:00-05:00,-9.428460342146177,Stop Loss
NVDA,SHORT,2024-02-29 14:15:00-05:00,-9.025842411958342,Stop Loss
NVDA,LONG,2024-03-01 11:15:00-05:00,21.423248882265383,Take Profit
NVDA,LONG,2024-03-04 14:00:00-05:00,29.87697715289963,Take Profit
NVDA,SHORT,2024-03-05 12:25:00-05:00,-15.474919957310394,Stop Loss
NVDA,SHORT,2024-03-06 10:25:00-05:00,-13.739409205404117,Stop Loss
NVDA,LONG,2024-03-07 14:20:00-05:00,23.74409145872262,Take Profit
NVDA,LONG,2024-03-08 10:30:00-05:00,20.49864385562282,Take Profit
NVDA,LONG,2024-03-22 11:20:00-04:00,22.946728870565206,Take Profit
NVDA,SHORT,2024-03-26 15:40:00-04:00,22.279574423258737,Take Profit
NVDA,SHORT,2024-04-02 10:55:00-04:00,-10.609171800136727,Stop Loss
NVDA,LONG,2024-04-03 10:25:00-04:00,16.625615763546953,Take Profit
NVDA,SHORT,2024-04-04 14:30:00-04:00,22.689075630252006,Take Profit
NVDA,SHORT,2024-04-09 10:25:00-04:00,25.597863942419295,Take Profit
NVDA,LONG,2024-04-11 14:25:00-04:00,27.29738894540545,Take Profit
NVDA,SHORT,2024-04-12 11:35:00-04:00,-11.66065795403331,Stop Loss
NVDA,LONG,2024-04-16 10:35:00-04:00,-13.866697101118264,Stop Loss
NVDA,SHORT,2024-04-19 10:25:00-04:00,24.22854387656657,Take Profit
NVDA,LONG,2024-04-23 10:30:00-04:00,21.386430678466013,Take Profit
NVDA,LONG,2024-04-30 10:25:00-04:00,-13.294569267246189,Stop Loss
NVDA,SHORT,2024-05-01 11:15:00-04:00,25.868220742150637,Take Profit
NVDA,SHORT,2024-05-02 11:05:00-04:00,-15.19123078756096,Stop Loss
NVDA,LONG,2024-05-08 11:05:00-04:00,-13.03200263939281,Stop Loss
NVDA,SHORT,2024-05-10 15:45:00-04:00,4.676018704074834,End of Day Exit
NVDA,LONG,2024-05-14 14:30:00-04:00,22.775130222764126,Take Profit
NVDA,LONG,2024-05-15 15:45:00-04:00,23.980686695278884,End of Day Exit
NVDA,SHORT,2024-05-16 15:05:00-04:00,-11.60818403477161,Stop Loss
NVDA,SHORT,2024-05-17 10:40:00-04:00,-11.497641509434017,Stop Loss
NVDA,LONG,2024-05-20 11:10:00-04:00,-13.333683989059523,Stop Loss
NVDA,LONG,2024-05-21 15:45:00-04:00,12.885777919185529,End of Day Exit
NVDA,LONG,2024-05-24 15:45:00-04:00,17.336899417327462,End of Day Exit
NVDA,SHORT,2024-05-30 15:20:00-04:00,24.091627172195683,Take Profit
NVDA,SHORT,2024-05-31 10:30:00-04:00,27.107617240444565,Take Profit
NVDA,SHORT,2024-06-03 10:20:00-04:00,-9.162535410764843,Stop Loss
NVDA,SHORT,2024-06-04 10:40:00-04:00,-12.881177707675995,Stop Loss
NVDA,LONG,2024-06-05 13:50:00-04:00,24.511857873124807,Take Profit
NVDA,LONG,2024-06-07 15:45:00-04:00,12.396694214876149,End of Day Exit
NVDA,SHORT,2024-06-11 15:45:00-04:00,0.4971414367386533,End of Day Exit
NVDA,LONG,2024-06-12 15:45:00-04:00,1.3223272960410253,End of Day Exit
NVDA,SHORT,2024-06-13 10:35:00-04:00,-9.48625858838229,Stop Loss
NVDA,SHORT,2024-06-20 10:20:00-04:00,23.93501805054191,Take Profit
NVDA,LONG,2024-06-26 10:25:00-04:00,-12.485276796230886,Stop Loss
NVDA,SHORT,2024-07-03 10:30:00-04:00,-7.966897233201532,Stop Loss
NVDA,LONG,2024-07-09 11:10:00-04:00,-14.519774011299718,Stop Loss
NVDA,LONG,2024-07-10 10:35:00-04:00,-10.339816677844974,Stop Loss
NVDA,SHORT,2024-07-17 12:25:00-04:00,25.42160627817667,Take Profit
NVDA,SHORT,2024-07-23 15:45:00-04:00,-0.9786331756646341,End of Day Exit
NVDA,LONG,2024-08-19 13:25:00-04:00,27.34219533550894,Take Profit
NVDA,SHORT,2024-08-20 10:35:00-04:00,20.256029974241102,Take Profit
NVDA,LONG,2024-08-21 10:30:00-04:00,-10.444219698148554,Stop Loss
NVDA,SHORT,2024-08-22 11:30:00-04:00,17.88340946040126,Take Profit
NVDA,LONG,2024-08-23 15:45:00-04:00,10.588235294117714,End of Day Exit
NVDA,SHORT,2024-08-28 11:10:00-04:00,27.261904761905008,Take Profit
NVDA,SHORT,2024-09-09 12:35:00-04:00,-12.673031026252854,Stop Loss
NVDA,SHORT,2024-09-13 10:05:00-04:00,-10.462461954683658,Stop Loss
NVDA,SHORT,2024-09-17 15:45:00-04:00,15.840989095904575,End of Day Exit
NVDA,SHORT,2024-09-18 14:00:00-04:00,-11.588825840244503,Stop Loss
NVDA,LONG,2024-09-19 14:50:00-04:00,-12.462235649546765,Stop Loss
NVDA,SHORT,2024-09-20 15:45:00-04:00,6.802430050483458,End of Day Exit
NVDA,SHORT,2024-09-23 11:45:00-04:00,-10.270410816432554,Stop Loss
NVDA,SHORT,2024-09-24 11:20:00-04:00,-8.058970171065074,Stop Loss
NVDA,SHORT,2024-09-26 10:50:00-04:00,23.0291941770743,Take Profit
NVDA,SHORT,2024-09-27 10:30:00-04:00,22.344082501227614,Take Profit
NVDA,SHORT,2024-10-04 11:00:00-04:00,-14.997551420176228,Stop Loss
NVDA,LONG,2024-10-08 10:45:00-04:00,18.440745265730147,Take Profit
NVDA,LONG,2024-10-10 15:45:00-04:00,13.8409602400599,End of Day Exit
NVDA,LONG,2024-10-11 10:50:00-04:00,-7.66837074905532,Stop Loss
NVDA,LONG,2024-10-16 10:40:00-04:00,-14.37574582338898,Stop Loss
NVDA,SHORT,2024-10-18 12:50:00-04:00,-8.520865195542944,Stop Loss
NVDA,LONG,2024-10-22 10:40:00-04:00,-12.695990009712766,Stop Loss
NVDA,SHORT,2024-10-23 10:05:00-04:00,22.127993158495403,Take Profit
NVDA,SHORT,2024-10-24 15:25:00-04:00,-9.676725682746818,Stop Loss
NVDA,LONG,2024-10-25 13:40:00-04:00,-13.090832926062975,Stop Loss
NVDA,SHORT,2024-10-28 15:45:00-04:00,-3.8346825734982284,End of Day Exit
NVDA,LONG,2024-10-29 15:45:00-04:00,13.326226012792873,End of Day Exit
NVDA,LONG,2024-11-01 13:05:00-04:00,-11.25961186378622,Stop Loss
NVDA,LONG,2024-11-04 15:45:00-05:00,-13.916068710589272,End of Day Exit
NVDA,LONG,2024-11-05 15:45:00-05:00,6.044905008635602,End of Day Exit
NVDA,LONG,2024-11-06 15:45:00-05:00,15.76872536136673,End of Day Exit
NVDA,LONG,2024-11-07 15:45:00-05:00,1.5185260174122015,End of Day Exit
NVDA,SHORT,2024-11-08 15:45:00-05:00,5.07202272266151,End of Day Exit
NVDA,LONG,2024-11-12 12:50:00-05:00,-11.886296196385333,Stop Loss
NVDA,SHORT,2024-11-13 15:45:00-05:00,9.764697904658656,End of Day Exit
NVDA,LONG,2024-11-14 13:50:00-05:00,-11.473634332904576,Stop Loss
NVDA,SHORT,2024-11-15 12:00:00-05:00,20.949720670391063,Take Profit
NVDA,LONG,2024-11-19 14:25:00-05:00,27.071284231064364,Take Profit
NVDA,SHORT,2024-11-26 15:45:00-05:00,-2.3068473086782277,End of Day Exit
NVDA,LONG,2024-11-29 15:45:00-05:00,-3.791708796764347,End of Day Exit
NVDA,SHORT,2024-12-02 15:45:00-05:00,-4.6732357629329835,End of Day Exit
NVDA,SHORT,2024-12-04 10:05:00-05:00,-12.187299550994082,Stop Loss
NVDA,SHORT,2024-12-05 10:50:00-05:00,-10.0444105197419,Stop Loss
NVDA,LONG,2024-12-06 10:05:00-05:00,-7.777091058920431,Stop Loss
NVDA,SHORT,2024-12-09 12:00:00-05:00,-14.032469423412895,Stop Loss
NVDA,SHORT,2024-12-12 10:15:00-05:00,-9.44264467677829,Stop Loss
NVDA,SHORT,2024-12-13 10:50:00-05:00,23.577354096929398,Take Profit
NVDA,SHORT,2024-12-17 10:35:00-05:00,-14.332337212959922,Stop Loss
NVDA,LONG,2024-12-19 10:20:00-05:00,-12.559672652875538,Stop Loss
NVDA,LONG,2024-12-20 10:25:00-05:00,21.2307692307696,Take Profit
NVDA,SHORT,2024-12-23 10:40:00-05:00,-10.485651214128225,Stop Loss
NVDA,LONG,2024-12-24 10:30:00-05:00,-13.33145235240198,Stop Loss
NVDA,SHORT,2024-12-26 11:00:00-05:00,-13.389953017708859,Stop Loss
NVDA,SHORT,2024-12-31 10:20:00-05:00,-10.801675361892753,Stop Loss
NVDA,LONG,2025-01-06 15:45:00-05:00,-20.35928143712595,End of Day Exit
NVDA,LONG,2025-01-08 10:05:00-05:00,-14.49958123953119,Stop Loss
NVDA,SHORT,2025-01-16 13:30:00-05:00,25.623167155425676,Take Profit
NVDA,LONG,2025-01-17 10:25:00-05:00,-9.677772107603914,Stop Loss
NVDA,SHORT,2025-01-21 10:40:00-05:00,-13.729478425105542,Stop Loss
NVDA,LONG,2025-01-23 15:45:00-05:00,5.044958473471162,End of Day Exit
NVDA,SHORT,2025-01-24 12:50:00-05:00,27.067669172932774,Take Profit
NVDA,SHORT,2025-01-29 10:40:00-05:00,29.291224686596035,Take Profit
NVDA,LONG,2025-01-31 11:00:00-05:00,23.73531527211688,Take Profit
NVDA,LONG,2025-02-03 10:05:00-05:00,-13.177350613203325,Stop Loss
NVDA,LONG,2025-02-05 12:10:00-05:00,23.848348960456445,Take Profit
NVDA,LONG,2025-02-06 15:45:00-05:00,8.354251647317321,End of Day Exit
NVDA,SHORT,2025-02-07 10:35:00-05:00,-9.379369271400131,Stop Loss
NVDA,SHORT,2025-02-11 13:30:00-05:00,-14.266767715043528,Stop Loss
NVDA,LONG,2025-02-14 11:20:00-05:00,-11.07514366770948,Stop Loss
NVDA,SHORT,2025-02-18 15:45:00-05:00,24.09381663112997,End of Day Exit
NVDA,SHORT,2025-02-19 10:25:00-05:00,-10.540423065778024,Stop Loss
NVDA,SHORT,2025-02-21 13:00:00-05:00,24.13966520583385,Take Profit
NVDA,LONG,2025-02-26 13:30:00-05:00,-14.818755224561265,Stop Loss
NVDA,LONG,2025-03-06 11:35:00-05:00,-13.710312254001597,Stop Loss
NVDA,LONG,2025-03-21 15:45:00-04:00,-10.581336053034146,End of Day Exit
NVDA,SHORT,2025-03-24 10:15:00-04:00,-9.600100393206732,Stop Loss
NVDA,LONG,2025-03-25 15:45:00-04:00,-1.3644257008186484,End of Day Exit
NVDA,SHORT,2025-03-28 15:45:00-04:00,16.25135427952333,End of Day Exit
NVDA,SHORT,2025-04-15 11:00:00-04:00,-12.511271415689771,Stop Loss
NVDA,LONG,2025-04-22 11:55:00-04:00,-14.732547597461384,Stop Loss
NVDA,LONG,2025-04-25 12:30:00-04:00,28.131092749048513,Take Profit
NVDA,LONG,2025-04-29 10:25:00-04:00,-12.498855416170633,Stop Loss
NVDA,LONG,2025-04-30 13:50:00-04:00,21.178811712309425,Take Profit
NVDA,LONG,2025-05-01 11:55:00-04:00,-13.412816691505164,Stop Loss
NVDA,SHORT,2025-05-02 11:00:00-04:00,-12.086121873899154,Stop Loss
NVDA,SHORT,2025-05-05 10:55:00-04:00,-11.046047378227096,Stop Loss
NVDA,LONG,2025-05-06 10:45:00-04:00,16.339285714285698,Take Profit
NVDA,LONG,2025-05-07 10:55:00-04:00,-6.276427061310708,Stop Loss
NVDA,SHORT,2025-05-08 11:25:00-04:00,-13.848333905874123,Stop Loss
NVDA,SHORT,2025-05-09 10:25:00-04:00,14.605398018449113,Take Profit
NVDA,SHORT,2025-05-12 11:25:00-04:00,-13.553842327779025,Stop Loss
NVDA,LONG,2025-05-15 15:25:00-04:00,-11.691782347264619,Stop Loss
NVDA,SHORT,2025-05-16 10:05:00-04:00,-7.556675062972368,Stop Loss
NVDA,LONG,2025-05-19 12:05:00-04:00,-14.510748702742848,Stop Loss
NVDA,SHORT,2025-05-20 10:35:00-04:00,-10.56895252449136,Stop Loss
NVDA,LONG,2025-05-21 11:50:00-04:00,21.573133664467317,Take Profit
NVDA,LONG,2025-05-22 10:20:00-04:00,-11.899416255051664,Stop Loss
NVDA,LONG,2025-05-23 15:45:00-04:00,8.245533669262143,End of Day Exit
NVDA,LONG,2025-05-27 15:45:00-04:00,0.556462383143026,End of Day Exit
NVDA,SHORT,2025-05-28 11:30:00-04:00,-7.16666666666678,Stop Loss
NVDA,SHORT,2025-05-29 14:20:00-04:00,28.551136363636438,Take Profit
NVDA,LONG,2025-06-02 15:45:00-04:00,-2.0704685797311777,End of Day Exit
NVDA,LONG,2025-06-03 15:45:00-04:00,7.049273711193355,End of Day Exit
NVDA,SHORT,2025-06-04 14:25:00-04:00,-8.793434235770807,Stop Loss
